State,ZipCode,TaxRegionName,StateRate,EstimatedCombinedRate,EstimatedCountyRate,EstimatedCityRate,EstimatedSpecialRate,RiskLevel
IA,50569,OTHO,0.060000,0.060000,0.000000,0.000000,0,1
IA,50570,"HUMBOLDT COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,50571,"POCAHONTAS COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,50573,POCAHONTAS,0.060000,0.070000,0.010000,0.000000,0,1
IA,50574,POCAHONTAS,0.060000,0.070000,0.010000,0.000000,0,1
IA,50575,POMEROY,0.060000,0.060000,0.000000,0.000000,0,2
IA,50576,"BUENA VISTA COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,50577,RENWICK,0.060000,0.070000,0.010000,0.000000,0,1
IA,50578,"RINGSTED ",0.060000,0.070000,0.010000,0.000000,0,1
IA,50579,"ROCKWELL CITY ",0.060000,0.060000,0.000000,0.000000,0,5
IA,50581,ROLFE,0.060000,0.070000,0.010000,0.000000,0,1
IA,50582,"RUTLAND ",0.060000,0.070000,0.010000,0.000000,0,1
IA,50583,"SAC CITY ",0.060000,0.070000,0.010000,0.000000,0,1
IA,50585,"SIOUX RAPIDS ",0.060000,0.070000,0.010000,0.000000,0,2
IA,50586,"CALHOUN COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,50588,"STORM LAKE ",0.060000,0.070000,0.010000,0.000000,0,6
IA,50590,"SWEA CITY",0.060000,0.070000,0.010000,0.000000,0,1
IA,50591,"HUMBOLDT COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,50592,"FORT DODGE",0.060000,0.060000,0.000000,0.000000,0,1
IA,50593,VARINA,0.060000,0.070000,0.010000,0.000000,0,1
IA,50594,"WEBSTER COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,50595,"WEBSTER CITY",0.060000,0.070000,0.010000,0.000000,0,1
IA,50597,"WEST BEND",0.060000,0.070000,0.010000,0.000000,0,1
IA,50598,WHITTEMORE,0.060000,0.070000,0.010000,0.000000,0,1
IA,50599,"WRIGHT COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,50601,ACKLEY,0.060000,0.070000,0.010000,0.000000,0,4
IA,50602,"BUTLER COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,50603,"CHICKASAW COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,50604,"BUTLER COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,50605,AREDALE,0.060000,0.070000,0.010000,0.000000,0,1
IA,50606,"FAYETTE COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,50607,"BUCHANAN COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,50608,"BUTLER COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,50609,"GRUNDY COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,50611,"BUTLER COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,50612,"TAMA COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,50613,"CEDAR FALLS",0.060000,0.060000,0.000000,0.000000,0,7
IA,50614,"CEDAR FALLS",0.060000,0.060000,0.000000,0.000000,0,1
IA,50616,"CHARLES CITY ",0.060000,0.070000,0.010000,0.000000,0,2
IA,50619,"BUTLER COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,50620,COLWELL,0.060000,0.070000,0.010000,0.000000,0,1
IA,50621,CONRAD,0.060000,0.060000,0.000000,0.000000,0,1
IA,50622,DENVER,0.060000,0.070000,0.010000,0.000000,0,1
IA,50623,"BLACK HAWK COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,50624,"GRUNDY COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,50625,"BUTLER COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,50626,"BLACK HAWK COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,50627,ELDORA,0.060000,0.070000,0.010000,0.000000,0,1
IA,50628,"HOWARD COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,50629,FAIRBANK,0.060000,0.070000,0.010000,0.000000,0,1
IA,50630,FREDERICKSBURG,0.060000,0.060000,0.000000,0.000000,0,1
IA,50631,FREDERIKA,0.060000,0.070000,0.010000,0.000000,0,1
IA,50632,GARWIN,0.060000,0.060000,0.000000,0.000000,0,2
IA,50633,"FRANKLIN COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,50634,GILBERTVILLE,0.060000,0.060000,0.000000,0.000000,0,1
IA,50635,GLADBROOK,0.060000,0.060000,0.000000,0.000000,0,1
IA,50636,"BUTLER COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,50638,"GRUNDY CENTER",0.060000,0.060000,0.000000,0.000000,0,1
IA,50641,HAZLETON,0.060000,0.070000,0.010000,0.000000,0,1
IA,50642,"GRUNDY COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,50643,"SIOUX COUNTY",0.060000,0.070000,0.010000,0,0,3
IA,50644,INDEPENDENCE,0.060000,0.070000,0.010000,0.000000,0,3
IA,50645,"CHICKASAW COUNTY",0.060000,0.070000,0.010000,0,0,3
IA,50647,JANESVILLE,0.060000,0.070000,0.010000,0.000000,0,2
IA,50648,"BUCHANAN COUNTY",0.060000,0.070000,0.010000,0,0,3
IA,50649,"BUTLER COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,50650,LAMONT,0.060000,0.070000,0.010000,0.000000,0,1
IA,50651,"LA PORTE CITY",0.060000,0.060000,0.000000,0.000000,0,1
IA,50652,LINCOLN,0.060000,0.060000,0.000000,0.000000,0,1
IA,50653,"FLOYD COUNTY",0.060000,0.070000,0.010000,0,0,3
IA,50654,"BUCHANAN COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,50655,"FAYETTE COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,50657,MORRISON,0.060000,0.060000,0.000000,0.000000,0,1
IA,50658,NASHUA,0.060000,0.060000,0.000000,0.000000,0,1
IA,50659,"NEW HAMPTON",0.060000,0.060000,0.000000,0.000000,0,4
IA,50660,"BUTLER COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,50661,"NEW HAMPTON",0.060000,0.060000,0.000000,0.000000,0,1
IA,50662,OELWEIN,0.060000,0.060000,0.000000,0.000000,0,1
IA,50664,"FAYETTE COUNTY",0.060000,0.070000,0.010000,0,0,3
IA,50665,PARKERSBURG,0.060000,0.070000,0.010000,0.000000,0,3
IA,50666,"PLAINFIELD ",0.060000,0.070000,0.010000,0.000000,0,1
IA,50667,RAYMOND,0.060000,0.060000,0.000000,0.000000,0,1
IA,50668,READLYN,0.060000,0.070000,0.010000,0.000000,0,3
IA,50669,REINBECK,0.060000,0.070000,0.000000,0.010000,0,2
IA,50670,"BUTLER COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,50671,"FAYETTE COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,50672,"HARDIN COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,50673,STOUT,0.060000,0.060000,0.000000,0.000000,0,1
IA,50674,SUMNER,0.060000,0.070000,0.010000,0.000000,0,2
IA,50675,TRAER,0.060000,0.060000,0.000000,0.000000,0,1
IA,50676,TRIPOLI,0.060000,0.070000,0.010000,0.000000,0,1
IA,50677,WAVERLY,0.060000,0.070000,0.010000,0.000000,0,5
IA,50680,"GRUNDY COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,50681,"FAYETTE COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,50682,WINTHROP,0.060000,0.070000,0.010000,0.000000,0,1
IA,50701,WATERLOO,0.060000,0.060000,0.000000,0.000000,0,1
IA,50702,WATERLOO,0.060000,0.060000,0.000000,0.000000,0,2
IA,50703,WATERLOO,0.060000,0.060000,0.000000,0.000000,0,1
IA,50704,WATERLOO,0.060000,0.060000,0.000000,0.000000,0,1
IA,50707,EVANSDALE,0.060000,0.060000,0.000000,0.000000,0,4
IA,50801,CRESTON,0.060000,0.070000,0.010000,0.000000,0,1
IA,50830,AFTON,0.060000,0.070000,0.010000,0.000000,0,1
IA,50831,CRESTON,0.060000,0.070000,0.010000,0.000000,0,1
IA,50833,BEDFORD,0.060000,0.070000,0.010000,0.000000,0,2
IA,50835,"RINGGOLD COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,50836,"TAYLOR COUNTY",0.060000,0.070000,0.010000,0,0,3
IA,50837,"ADAIR COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,50839,CARBON,0.060000,0.060000,0.000000,0.000000,0,1
IA,50840,CLEARFIELD,0.060000,0.070000,0.010000,0.000000,0,1
IA,50841,CORNING,0.060000,0.060000,0.000000,0.000000,0,2
IA,50842,CROMWELL,0.060000,0.070000,0.010000,0.000000,0,1
IA,50843,"CASS COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,50845,"RINGGOLD COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,50846,"ADAIR COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,50847,GRANT,0.060000,0.070000,0.010000,0.000000,0,1
IA,50848,"TAYLOR COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,50849,GREENFIELD,0.060000,0.060000,0.000000,0.000000,0,2
IA,50851,LENOX,0.060000,0.070000,0.010000,0.000000,0,3
IA,50853,"CASS COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,50854,"MOUNT AYR",0.060000,0.060000,0.000000,0.000000,0,1
IA,50857,NODAWAY,0.060000,0.060000,0.000000,0.000000,0,2
IA,50858,"ADAIR COUNTY",0.060000,0.070000,0.010000,0,0,3
IA,50859,"ADAMS COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,50860,"RINGGOLD COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,50861,"UNION COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,50862,"TAYLOR COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,50863,TINGLEY,0.060000,0.060000,0.000000,0.000000,0,1
IA,50864,VILLISCA,0.060000,0.070000,0.010000,0.000000,0,3
IA,50936,"DES MOINES",0.060000,0.070000,0.010000,0.000000,0,1
IA,50940,"DES MOINES",0.060000,0.070000,0.010000,0.000000,0,1
IA,50947,"DES MOINES",0.060000,0.070000,0.010000,0.000000,0,1
IA,50950,"DES MOINES",0.060000,0.070000,0.010000,0.000000,0,1
IA,50980,"DES MOINES",0.060000,0.070000,0.010000,0.000000,0,1
IA,50981,"DES MOINES",0.060000,0.070000,0.010000,0.000000,0,1
IA,50982,"DES MOINES",0.060000,0.070000,0.010000,0.000000,0,1
IA,50983,"DES MOINES",0.060000,0.070000,0.010000,0.000000,0,1
IA,51001,"AKRON ",0.060000,0.060000,0.000000,0.000000,0,2
IA,51002,ALTA,0.060000,0.070000,0.010000,0.000000,0,1
IA,51003,"ALTON ",0.060000,0.070000,0.010000,0.000000,0,2
IA,51004,"WOODBURY COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51005,AURELIA,0.060000,0.070000,0.010000,0.000000,0,2
IA,51006,"BATTLE CREEK ",0.060000,0.060000,0.000000,0.000000,0,1
IA,51007,"WOODBURY COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51008,"BRUNSVILLE ",0.060000,0.060000,0.000000,0.000000,0,1
IA,51009,CALUMET,0.060000,0.070000,0.010000,0.000000,0,1
IA,51010,"MONONA COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51011,CHATSWORTH,0.060000,0.070000,0.010000,0.000000,0,1
IA,51012,CHEROKEE,0.060000,0.070000,0.010000,0.000000,0,1
IA,51014,"CHEROKEE COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51015,"WOODBURY COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51016,"WOODBURY COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51018,CUSHING,0.060000,0.070000,0.010000,0.000000,0,1
IA,51019,"WOODBURY COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51020,GALVA,0.060000,0.060000,0.000000,0.000000,0,1
IA,51022,GRANVILLE,0.060000,0.070000,0.010000,0.000000,0,1
IA,51023,HAWARDEN,0.060000,0.070000,0.010000,0.000000,0,1
IA,51024,"PLYMOUTH COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,51025,HOLSTEIN,0.060000,0.070000,0.000000,0.010000,0,1
IA,51026,"WOODBURY COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51027,IRETON,0.060000,0.070000,0.010000,0.000000,0,2
IA,51028,"PLYMOUTH COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51029,LARRABEE,0.060000,0.070000,0.010000,0.000000,0,1
IA,51030,"WOODBURY COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51031,"LE MARS",0.060000,0.060000,0.000000,0.000000,0,2
IA,51033,"BUENA VISTA COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51034,MAPLETON,0.060000,0.070000,0.010000,0.000000,0,1
IA,51035,MARCUS,0.060000,0.070000,0.010000,0.000000,0,1
IA,51036,"SIOUX COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51037,"CHEROKEE COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51038,"PLYMOUTH COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51039,MOVILLE,0.060000,0.070000,0.010000,0.000000,0,1
IA,51040,ONAWA,0.060000,0.070000,0.010000,0.000000,0,1
IA,51041,"ORANGE CITY",0.060000,0.070000,0.010000,0.000000,0,2
IA,51044,"WOODBURY COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51045,OYENS,0.060000,0.060000,0.000000,0.000000,0,1
IA,51046,PAULLINA,0.060000,0.070000,0.010000,0.000000,0,1
IA,51047,PETERSON,0.060000,0.070000,0.010000,0.000000,0,1
IA,51048,PIERSON,0.060000,0.070000,0.010000,0.000000,0,1
IA,51049,"CHEROKEE COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51050,"PLYMOUTH COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51051,RODNEY,0.060000,0.070000,0.010000,0.000000,0,1
IA,51052,"WOODBURY COUNTY",0.060000,0.070000,0.010000,0,0,3
IA,51053,"SAC COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51054,"SERGEANT BLUFF ",0.060000,0.070000,0.010000,0.000000,0,1
IA,51055,SLOAN,0.060000,0.070000,0.010000,0.000000,0,1
IA,51056,"WOODBURY COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51058,"OBRIEN COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51060,"MONONA COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51061,WASHTA,0.060000,0.070000,0.010000,0.000000,0,1
IA,51062,"PLYMOUTH COUNTY",0.060000,0.070000,0.010000,0,0,3
IA,51063,"MONONA COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51101,"SIOUX CITY",0.060000,0.070000,0.010000,0.000000,0,2
IA,51102,"SIOUX CITY",0.060000,0.070000,0.010000,0.000000,0,1
IA,51103,"SIOUX CITY",0.060000,0.070000,0.010000,0.000000,0,1
IA,51104,"SIOUX CITY",0.060000,0.070000,0.010000,0.000000,0,1
IA,51105,"SIOUX CITY",0.060000,0.070000,0.010000,0.000000,0,1
IA,51106,"SIOUX CITY",0.060000,0.070000,0.010000,0.000000,0,1
IA,51108,"SIOUX CITY",0.060000,0.070000,0.010000,0.000000,0,1
IA,51109,"SIOUX CITY",0.060000,0.070000,0.010000,0.000000,0,1
IA,51111,"SIOUX CITY",0.060000,0.070000,0.010000,0.000000,0,1
IA,51201,SHELDON,0.060000,0.070000,0.010000,0.000000,0,1
IA,51230,"LYON COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51231,"OBRIEN COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51232,"OSCEOLA COUNTY",0.060000,0.060000,0.000000,0,0,1
IA,51234,BOYDEN,0.060000,0.070000,0.010000,0.000000,0,1
IA,51235,DOON,0.060000,0.070000,0.010000,0.000000,0,1
IA,51237,GEORGE,0.060000,0.070000,0.010000,0.000000,0,1
IA,51238,HOSPERS,0.060000,0.070000,0.010000,0.000000,0,2
IA,51239,HULL,0.060000,0.070000,0.010000,0.000000,0,1
IA,51240,"LYON COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51241,"LYON COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,51242,"LESTER ",0.060000,0.070000,0.010000,0.000000,0,1
IA,51243,"LYON COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51244,MATLOCK,0.060000,0.070000,0.010000,0.000000,0,1
IA,51245,PRIMGHAR,0.060000,0.070000,0.010000,0.000000,0,1
IA,51246,"ROCK RAPIDS",0.060000,0.070000,0.010000,0.000000,0,2
IA,51247,"ROCK VALLEY",0.060000,0.070000,0.010000,0.000000,0,2
IA,51248,"SANBORN ",0.060000,0.070000,0.010000,0.000000,0,1
IA,51249,SIBLEY,0.060000,0.070000,0.010000,0.000000,0,2
IA,51250,"SIOUX CENTER ",0.060000,0.070000,0.010000,0.000000,0,2
IA,51301,"SPENCER ",0.060000,0.070000,0.010000,0.000000,0,1
IA,51331,"ARNOLDS PARK ",0.060000,0.070000,0.010000,0.000000,0,1
IA,51333,"CLAY COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51334,ESTHERVILLE,0.060000,0.070000,0.010000,0.000000,0,2
IA,51338,EVERLY,0.060000,0.070000,0.010000,0.000000,0,1
IA,51340,FOSTORIA,0.060000,0.070000,0.010000,0.000000,0,1
IA,51341,"GILLETT GROVE",0.060000,0.070000,0.010000,0.000000,0,1
IA,51342,GRAETTINGER,0.060000,0.070000,0.010000,0.000000,0,1
IA,51343,"CLAY COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51345,"OSCEOLA COUNTY",0.060000,0.060000,0.000000,0,0,1
IA,51346,HARTLEY,0.060000,0.070000,0.010000,0.000000,0,1
IA,51347,"LAKE PARK",0.060000,0.070000,0.010000,0.000000,0,1
IA,51350,"OSCEOLA COUNTY",0.060000,0.060000,0.000000,0,0,1
IA,51351,MILFORD,0.060000,0.070000,0.010000,0.000000,0,3
IA,51354,"OSCEOLA COUNTY",0.060000,0.060000,0.000000,0,0,3
IA,51355,OKOBOJI,0.060000,0.070000,0.010000,0.000000,0,1
IA,51357,"CLAY COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,51358,RUTHVEN,0.060000,0.070000,0.010000,0.000000,0,2
IA,51360,"SPIRIT LAKE ",0.060000,0.070000,0.010000,0.000000,0,7
IA,51363,SUPERIOR,0.060000,0.070000,0.010000,0.000000,0,1
IA,51364,TERRIL,0.060000,0.070000,0.010000,0.000000,0,1
IA,51365,"EMMET COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51366,"CLAY COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51401,CARROLL,0.060000,0.070000,0.010000,0.000000,0,5
IA,51430,"CARROLL COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51431,"IDA COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51432,"ASPINWALL ",0.060000,0.070000,0.010000,0.000000,0,1
IA,51433,"SAC COUNTY",0.060000,0.070000,0.010000,0,0,3
IA,51436,"CARROLL COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51439,"CRAWFORD COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51440,"CARROLL COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51441,DELOIT,0.060000,0.070000,0.010000,0.000000,0,1
IA,51442,DENISON,0.060000,0.070000,0.010000,0.000000,0,1
IA,51443,"CARROLL COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51444,HALBUR,0.060000,0.070000,0.010000,0.000000,0,1
IA,51445,"IDA GROVE",0.060000,0.060000,0.000000,0.000000,0,1
IA,51446,IRWIN,0.060000,0.070000,0.010000,0.000000,0,1
IA,51447,"SHELBY COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,51448,"CRAWFORD COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,51449,"LAKE CITY ",0.060000,0.060000,0.000000,0.000000,0,1
IA,51450,"LAKE VIEW ",0.060000,0.070000,0.010000,0.000000,0,2
IA,51451,LANESBORO,0.060000,0.070000,0.010000,0.000000,0,1
IA,51452,"LIDDERDALE ",0.060000,0.070000,0.010000,0.000000,0,1
IA,51453,"LOHRVILLE ",0.060000,0.060000,0.000000,0.000000,0,1
IA,51454,MANILLA,0.060000,0.070000,0.010000,0.000000,0,2
IA,51455,MANNING,0.060000,0.070000,0.010000,0.000000,0,1
IA,51458,"SAC COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51459,RALSTON,0.060000,0.070000,0.010000,0.000000,0,1
IA,51460,RICKETTS,0.060000,0.070000,0.010000,0.000000,0,1
IA,51461,SCHLESWIG,0.060000,0.070000,0.010000,0.000000,0,1
IA,51462,SCRANTON,0.060000,0.060000,0.000000,0.000000,0,1
IA,51463,"CARROLL COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51465,"CRAWFORD COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51466,"WALL LAKE ",0.060000,0.070000,0.010000,0.000000,0,1
IA,51467,"CRAWFORD COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51501,"COUNCIL BLUFFS",0.060000,0.060000,0.000000,0.000000,0,2
IA,51502,"COUNCIL BLUFFS",0.060000,0.060000,0.000000,0.000000,0,1
IA,51503,"COUNCIL BLUFFS",0.060000,0.060000,0.000000,0.000000,0,1
IA,51510,"CARTER LAKE",0.060000,0.060000,0.000000,0.000000,0,1
IA,51520,ARION,0.060000,0.070000,0.010000,0.000000,0,1
IA,51521,AVOCA,0.060000,0.060000,0.000000,0.000000,0,1
IA,51523,BLENCOE,0.060000,0.070000,0.010000,0.000000,0,1
IA,51525,"POTTAWATTAMIE COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51526,"POTTAWATTAMIE COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51527,DEFIANCE,0.060000,0.070000,0.010000,0.000000,0,1
IA,51528,"DOW CITY",0.060000,0.070000,0.010000,0.000000,0,2
IA,51529,DUNLAP,0.060000,0.070000,0.010000,0.000000,0,1
IA,51530,"SHELBY COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51531,"ELK HORN",0.060000,0.070000,0.010000,0.000000,0,1
IA,51532,ELLIOTT,0.060000,0.070000,0.010000,0.000000,0,1
IA,51533,EMERSON,0.060000,0.070000,0.010000,0.000000,0,1
IA,51534,"MILLS COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51535,"CASS COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51536,"POTTAWATTAMIE COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51537,HARLAN,0.060000,0.070000,0.010000,0.000000,0,2
IA,51540,"MILLS COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51541,"MILLS COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51542,"POTTAWATTAMIE COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51543,KIMBALLTON,0.060000,0.070000,0.010000,0.000000,0,1
IA,51544,"CASS COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51545,"LITTLE SIOUX",0.060000,0.070000,0.010000,0.000000,0,1
IA,51546,LOGAN,0.060000,0.070000,0.010000,0.000000,0,1
IA,51548,"POTTAWATTAMIE COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51549,"POTTAWATTAMIE COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51550,MAGNOLIA,0.060000,0.070000,0.010000,0.000000,0,1
IA,51551,MALVERN,0.060000,0.070000,0.010000,0.000000,0,1
IA,51552,MARNE,0.060000,0.070000,0.010000,0.000000,0,1
IA,51553,"POTTAWATTAMIE COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51554,"MILLS COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51555,"MISSOURI VALLEY",0.060000,0.070000,0.010000,0.000000,0,2
IA,51556,MODALE,0.060000,0.070000,0.010000,0.000000,0,1
IA,51557,MONDAMIN,0.060000,0.070000,0.010000,0.000000,0,1
IA,51558,"MONONA COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51559,"POTTAWATTAMIE COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51560,"POTTAWATTAMIE COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51561,"MILLS COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51562,PANAMA,0.060000,0.070000,0.010000,0.000000,0,1
IA,51563,"HARRISON COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51564,PISGAH,0.060000,0.070000,0.010000,0.000000,0,1
IA,51565,PORTSMOUTH,0.060000,0.070000,0.010000,0.000000,0,1
IA,51566,"RED OAK",0.060000,0.070000,0.010000,0.000000,0,1
IA,51570,SHELBY,0.060000,0.070000,0.010000,0.000000,0,1
IA,51571,"MILLS COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51572,"MONONA COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51573,"MONTGOMERY COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51575,"POTTAWATTAMIE COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51576,"POTTAWATTAMIE COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51577,WALNUT,0.060000,0.060000,0.000000,0.000000,0,1
IA,51578,WESTPHALIA,0.060000,0.070000,0.010000,0.000000,0,1
IA,51579,WOODBINE,0.060000,0.070000,0.010000,0.000000,0,1
IA,51593,HARLAN,0.060000,0.070000,0.010000,0.000000,0,1
IA,51601,"SHENANDOAH ",0.060000,0.070000,0.010000,0.000000,0,1
IA,51603,"SHENANDOAH ",0.060000,0.070000,0.010000,0.000000,0,2
IA,51630,"PAGE COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51631,"PAGE COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51632,"CLARINDA ",0.060000,0.070000,0.010000,0.000000,0,1
IA,51636,"PAGE COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51637,"COLLEGE SPRINGS ",0.060000,0.070000,0.010000,0.000000,0,1
IA,51638,ESSEX,0.060000,0.070000,0.010000,0.000000,0,1
IA,51639,FARRAGUT,0.060000,0.070000,0.010000,0.000000,0,1
IA,51640,HAMBURG,0.060000,0.070000,0.010000,0.000000,0,1
IA,51645,"FREMONT COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51646,"TAYLOR COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51647,"PAGE COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51648,"FREMONT COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51649,"FREMONT COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,51650,RIVERTON,0.060000,0.070000,0.010000,0.000000,0,1
IA,51651,SHAMBAUGH,0.060000,0.070000,0.010000,0.000000,0,1
IA,51652,SIDNEY,0.060000,0.070000,0.010000,0.000000,0,1
IA,51653,TABOR,0.060000,0.070000,0.010000,0.000000,0,1
IA,51654,"FREMONT COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,51656,YORKTOWN,0.060000,0.070000,0.010000,0.000000,0,1
IA,52001,DUBUQUE,0.060000,0.060000,0.000000,0.000000,0,8
IA,52002,DUBUQUE,0.060000,0.060000,0.000000,0.000000,0,2
IA,52003,DUBUQUE,0.060000,0.060000,0.000000,0.000000,0,1
IA,52004,DUBUQUE,0.060000,0.060000,0.000000,0.000000,0,1
IA,52030,"ANDREW ",0.060000,0.070000,0.010000,0.000000,0,1
IA,52031,"JACKSON COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52032,"JACKSON COUNTY",0.060000,0.070000,0.010000,0,0,1
